,rmindfs,rmaxdfs,rmaxfts,smindfs,smaxdfs,smaxfts,accuracy
0,0.0,0.1,500.0,0.0,0.1,500.0,0.8400137033230558
1,0.0,0.1,500.0,0.0,0.1,1000.0,0.84224049331963
2,0.0,0.1,500.0,0.0,0.2,500.0,0.8485782802329565
3,0.0,0.1,500.0,0.0,0.2,1000.0,0.8537170263788969
4,0.0,0.1,500.0,0.005,0.1,500.0,0.8247687564234327
5,0.0,0.1,500.0,0.005,0.1,1000.0,0.8247687564234327
6,0.0,0.1,500.0,0.005,0.2,500.0,0.8362452894826996
7,0.0,0.1,500.0,0.005,0.2,1000.0,0.8362452894826996
8,0.0,0.1,1000.0,0.0,0.1,500.0,0.8490921548475505
9,0.0,0.1,1000.0,0.0,0.1,1000.0,0.8482356971565604
10,0.0,0.1,1000.0,0.0,0.2,500.0,0.8583418979102432
11,0.0,0.1,1000.0,0.0,0.2,1000.0,0.8615964371360055
12,0.0,0.1,1000.0,0.005,0.1,500.0,0.8348749571771155
13,0.0,0.1,1000.0,0.005,0.1,1000.0,0.8348749571771155
14,0.0,0.1,1000.0,0.005,0.2,500.0,0.8458376156217883
15,0.0,0.1,1000.0,0.005,0.2,1000.0,0.8458376156217883
16,0.0,0.2,500.0,0.0,0.1,500.0,0.842069201781432
17,0.0,0.2,500.0,0.0,0.1,1000.0,0.8442959917780062
18,0.0,0.2,500.0,0.0,0.2,500.0,0.8530318602261048
19,0.0,0.2,500.0,0.0,0.2,1000.0,0.8538883179170949
20,0.0,0.2,500.0,0.005,0.1,500.0,0.8319630010277492
21,0.0,0.2,500.0,0.005,0.1,1000.0,0.8319630010277492
22,0.0,0.2,500.0,0.005,0.2,500.0,0.842069201781432
23,0.0,0.2,500.0,0.005,0.2,1000.0,0.842069201781432
24,0.0,0.2,1000.0,0.0,0.1,500.0,0.8513189448441247
25,0.0,0.2,1000.0,0.0,0.1,1000.0,0.8511476533059267
26,0.0,0.2,1000.0,0.0,0.2,500.0,0.8617677286742035
27,0.0,0.2,1000.0,0.0,0.2,1000.0,0.8650222678999657
28,0.0,0.2,1000.0,0.005,0.1,500.0,0.8393285371702638
29,0.0,0.2,1000.0,0.005,0.1,1000.0,0.8393285371702638
30,0.0,0.2,1000.0,0.005,0.2,500.0,0.8513189448441247
31,0.0,0.2,1000.0,0.005,0.2,1000.0,0.8513189448441247
32,0.005,0.1,500.0,0.0,0.1,500.0,0.8400137033230558
33,0.005,0.1,500.0,0.0,0.1,1000.0,0.84224049331963
34,0.005,0.1,500.0,0.0,0.2,500.0,0.8485782802329565
35,0.005,0.1,500.0,0.0,0.2,1000.0,0.8537170263788969
36,0.005,0.1,500.0,0.005,0.1,500.0,0.8247687564234327
37,0.005,0.1,500.0,0.005,0.1,1000.0,0.8247687564234327
38,0.005,0.1,500.0,0.005,0.2,500.0,0.8362452894826996
39,0.005,0.1,500.0,0.005,0.2,1000.0,0.8362452894826996
40,0.005,0.1,1000.0,0.0,0.1,500.0,0.8489208633093526
41,0.005,0.1,1000.0,0.0,0.1,1000.0,0.8484069886947585
42,0.005,0.1,1000.0,0.0,0.2,500.0,0.8588557725248372
43,0.005,0.1,1000.0,0.0,0.2,1000.0,0.8626241863651936
44,0.005,0.1,1000.0,0.005,0.1,500.0,0.8355601233299075
45,0.005,0.1,1000.0,0.005,0.1,1000.0,0.8355601233299075
46,0.005,0.1,1000.0,0.005,0.2,500.0,0.8458376156217883
47,0.005,0.1,1000.0,0.005,0.2,1000.0,0.8458376156217883
48,0.005,0.2,500.0,0.0,0.1,500.0,0.842069201781432
49,0.005,0.2,500.0,0.0,0.1,1000.0,0.8442959917780062
50,0.005,0.2,500.0,0.0,0.2,500.0,0.8530318602261048
51,0.005,0.2,500.0,0.0,0.2,1000.0,0.8538883179170949
52,0.005,0.2,500.0,0.005,0.1,500.0,0.8319630010277492
53,0.005,0.2,500.0,0.005,0.1,1000.0,0.8319630010277492
54,0.005,0.2,500.0,0.005,0.2,500.0,0.842069201781432
55,0.005,0.2,500.0,0.005,0.2,1000.0,0.842069201781432
56,0.005,0.2,1000.0,0.0,0.1,500.0,0.8513189448441247
57,0.005,0.2,1000.0,0.0,0.1,1000.0,0.8506337786913326
58,0.005,0.2,1000.0,0.0,0.2,500.0,0.8609112709832134
59,0.005,0.2,1000.0,0.0,0.2,1000.0,0.8648509763617678
60,0.005,0.2,1000.0,0.005,0.1,500.0,0.8379582048646796
61,0.005,0.2,1000.0,0.005,0.1,1000.0,0.8379582048646796
62,0.005,0.2,1000.0,0.005,0.2,500.0,0.8506337786913326
63,0.005,0.2,1000.0,0.005,0.2,1000.0,0.8506337786913326
64,0.0,0.1,750.0,0.0,0.1,750.0,0.8480644056183625
65,0.0,0.1,750.0,0.0,0.1,1250.0,0.8492634463857486
66,0.0,0.1,750.0,0.0,0.3,750.0,0.8569715656046591
67,0.0,0.1,750.0,0.0,0.3,1250.0,0.8574854402192532
68,0.0,0.1,750.0,0.005,0.1,750.0,0.8340184994861254
69,0.0,0.1,750.0,0.005,0.1,1250.0,0.8340184994861254
70,0.0,0.1,750.0,0.005,0.3,750.0,0.8437821171634121
71,0.0,0.1,750.0,0.005,0.3,1250.0,0.8437821171634121
72,0.0,0.1,1250.0,0.0,0.1,750.0,0.8490921548475505
73,0.0,0.1,1250.0,0.0,0.1,1250.0,0.8496060294621446
74,0.0,0.1,1250.0,0.0,0.3,750.0,0.8609112709832134
75,0.0,0.1,1250.0,0.0,0.3,1250.0,0.8612538540596094
76,0.0,0.1,1250.0,0.005,0.1,750.0,0.8384720794792737
77,0.0,0.1,1250.0,0.005,0.1,1250.0,0.8384720794792737
78,0.0,0.1,1250.0,0.005,0.3,750.0,0.8496060294621446
79,0.0,0.1,1250.0,0.005,0.3,1250.0,0.8496060294621446
80,0.0,0.3,750.0,0.0,0.1,750.0,0.854230900993491
81,0.0,0.3,750.0,0.0,0.1,1250.0,0.8514902363823227
82,0.0,0.3,750.0,0.0,0.3,750.0,0.8614251455978075
83,0.0,0.3,750.0,0.0,0.3,1250.0,0.8629667694415896
84,0.0,0.3,750.0,0.005,0.1,750.0,0.8396711202466598
85,0.0,0.3,750.0,0.005,0.1,1250.0,0.8396711202466598
86,0.0,0.3,750.0,0.005,0.3,750.0,0.8501199040767387
87,0.0,0.3,750.0,0.005,0.3,1250.0,0.8501199040767387
88,0.0,0.3,1250.0,0.0,0.1,750.0,0.854230900993491
89,0.0,0.3,1250.0,0.0,0.1,1250.0,0.855429941760877
90,0.0,0.3,1250.0,0.0,0.3,750.0,0.8645083932853717
91,0.0,0.3,1250.0,0.0,0.3,1250.0,0.8658787255909558
92,0.0,0.3,1250.0,0.005,0.1,750.0,0.8449811579307982
93,0.0,0.3,1250.0,0.005,0.1,1250.0,0.8449811579307982
94,0.0,0.3,1250.0,0.005,0.3,750.0,0.8528605686879068
95,0.0,0.3,1250.0,0.005,0.3,1250.0,0.8528605686879068
96,0.005,0.1,750.0,0.0,0.1,750.0,0.8480644056183625
97,0.005,0.1,750.0,0.0,0.1,1250.0,0.8494347379239465
98,0.005,0.1,750.0,0.0,0.3,750.0,0.8585131894484412
99,0.005,0.1,750.0,0.0,0.3,1250.0,0.8583418979102432
100,0.005,0.1,750.0,0.005,0.1,750.0,0.8343610825625214
101,0.005,0.1,750.0,0.005,0.1,1250.0,0.8343610825625214
102,0.005,0.1,750.0,0.005,0.3,750.0,0.8451524494689963
103,0.005,0.1,750.0,0.005,0.3,1250.0,0.8451524494689963
104,0.005,0.1,1250.0,0.0,0.1,750.0,0.8506337786913326
105,0.005,0.1,1250.0,0.0,0.1,1250.0,0.8501199040767387
106,0.005,0.1,1250.0,0.0,0.3,750.0,0.8633093525179856
107,0.005,0.1,1250.0,0.0,0.3,1250.0,0.8626241863651936
108,0.005,0.1,1250.0,0.005,0.1,750.0,0.8374443302500857
109,0.005,0.1,1250.0,0.005,0.1,1250.0,0.8374443302500857
110,0.005,0.1,1250.0,0.005,0.3,750.0,0.8501199040767387
111,0.005,0.1,1250.0,0.005,0.3,1250.0,0.8501199040767387
112,0.005,0.3,750.0,0.0,0.1,750.0,0.8540596094552929
113,0.005,0.3,750.0,0.0,0.1,1250.0,0.8520041109969168
114,0.005,0.3,750.0,0.0,0.3,750.0,0.8612538540596094
115,0.005,0.3,750.0,0.0,0.3,1250.0,0.8617677286742035
116,0.005,0.3,750.0,0.005,0.1,750.0,0.8400137033230558
117,0.005,0.3,750.0,0.005,0.1,1250.0,0.8400137033230558
118,0.005,0.3,750.0,0.005,0.3,750.0,0.8508050702295307
119,0.005,0.3,750.0,0.005,0.3,1250.0,0.8508050702295307
120,0.005,0.3,1250.0,0.0,0.1,750.0,0.854916067146283
121,0.005,0.3,1250.0,0.0,0.1,1250.0,0.854230900993491
122,0.005,0.3,1250.0,0.0,0.3,750.0,0.8651935594381638
123,0.005,0.3,1250.0,0.0,0.3,1250.0,0.8645083932853717
124,0.005,0.3,1250.0,0.005,0.1,750.0,0.8442959917780062
125,0.005,0.3,1250.0,0.005,0.1,1250.0,0.8442959917780062
126,0.005,0.3,1250.0,0.005,0.3,750.0,0.8508050702295307
127,0.005,0.3,1250.0,0.005,0.3,1250.0,0.8508050702295307
128,0.0025,0.15,900.0,0.0025,0.15,900.0,0.8532031517643028
129,0.0025,0.15,900.0,0.0025,0.15,1100.0,0.8532031517643028
130,0.0025,0.15,900.0,0.0025,0.25,900.0,0.8535457348406988
131,0.0025,0.15,900.0,0.0025,0.25,1100.0,0.8535457348406988
132,0.0025,0.15,900.0,0.0075,0.15,900.0,0.843268242548818
133,0.0025,0.15,900.0,0.0075,0.15,1100.0,0.843268242548818
134,0.0025,0.15,900.0,0.0075,0.25,900.0,0.843268242548818
135,0.0025,0.15,900.0,0.0075,0.25,1100.0,0.843268242548818
136,0.0025,0.15,1100.0,0.0025,0.15,900.0,0.8566289825282631
137,0.0025,0.15,1100.0,0.0025,0.15,1100.0,0.8566289825282631
138,0.0025,0.15,1100.0,0.0025,0.25,900.0,0.8566289825282631
139,0.0025,0.15,1100.0,0.0025,0.25,1100.0,0.8566289825282631
140,0.0025,0.15,1100.0,0.0075,0.15,900.0,0.8461801986981843
141,0.0025,0.15,1100.0,0.0075,0.15,1100.0,0.8461801986981843
142,0.0025,0.15,1100.0,0.0075,0.25,900.0,0.8463514902363823
143,0.0025,0.15,1100.0,0.0075,0.25,1100.0,0.8463514902363823
144,0.0025,0.25,900.0,0.0025,0.15,900.0,0.8591983556012333
145,0.0025,0.25,900.0,0.0025,0.15,1100.0,0.8591983556012333
146,0.0025,0.25,900.0,0.0025,0.25,900.0,0.8591983556012333
147,0.0025,0.25,900.0,0.0025,0.25,1100.0,0.8591983556012333
148,0.0025,0.25,900.0,0.0075,0.15,900.0,0.8475505310037684
149,0.0025,0.25,900.0,0.0075,0.15,1100.0,0.8475505310037684
150,0.0025,0.25,900.0,0.0075,0.25,900.0,0.8480644056183625
151,0.0025,0.25,900.0,0.0075,0.25,1100.0,0.8480644056183625
152,0.0025,0.25,1100.0,0.0025,0.15,900.0,0.8617677286742035
153,0.0025,0.25,1100.0,0.0025,0.15,1100.0,0.8617677286742035
154,0.0025,0.25,1100.0,0.0025,0.25,900.0,0.8622816032887975
155,0.0025,0.25,1100.0,0.0025,0.25,1100.0,0.8622816032887975
156,0.0025,0.25,1100.0,0.0075,0.15,900.0,0.8509763617677287
157,0.0025,0.25,1100.0,0.0075,0.15,1100.0,0.8509763617677287
158,0.0025,0.25,1100.0,0.0075,0.25,900.0,0.8506337786913326
159,0.0025,0.25,1100.0,0.0075,0.25,1100.0,0.8506337786913326
160,0.0075,0.15,900.0,0.0025,0.15,900.0,0.8530318602261048
161,0.0075,0.15,900.0,0.0025,0.15,1100.0,0.8530318602261048
162,0.0075,0.15,900.0,0.0025,0.25,900.0,0.8532031517643028
163,0.0075,0.15,900.0,0.0025,0.25,1100.0,0.8532031517643028
164,0.0075,0.15,900.0,0.0075,0.15,900.0,0.84138403562864
165,0.0075,0.15,900.0,0.0075,0.15,1100.0,0.84138403562864
166,0.0075,0.15,900.0,0.0075,0.25,900.0,0.8412127440904419
167,0.0075,0.15,900.0,0.0075,0.25,1100.0,0.8412127440904419
168,0.0075,0.15,1100.0,0.0025,0.15,900.0,0.8530318602261048
169,0.0075,0.15,1100.0,0.0025,0.15,1100.0,0.8530318602261048
170,0.0075,0.15,1100.0,0.0025,0.25,900.0,0.8532031517643028
171,0.0075,0.15,1100.0,0.0025,0.25,1100.0,0.8532031517643028
172,0.0075,0.15,1100.0,0.0075,0.15,900.0,0.84138403562864
173,0.0075,0.15,1100.0,0.0075,0.15,1100.0,0.84138403562864
174,0.0075,0.15,1100.0,0.0075,0.25,900.0,0.8412127440904419
175,0.0075,0.15,1100.0,0.0075,0.25,1100.0,0.8412127440904419
176,0.0075,0.25,900.0,0.0025,0.15,900.0,0.8597122302158273
177,0.0075,0.25,900.0,0.0025,0.15,1100.0,0.8597122302158273
178,0.0075,0.25,900.0,0.0025,0.25,900.0,0.8597122302158273
179,0.0075,0.25,900.0,0.0025,0.25,1100.0,0.8597122302158273
180,0.0075,0.25,900.0,0.0075,0.15,900.0,0.8475505310037684
181,0.0075,0.25,900.0,0.0075,0.15,1100.0,0.8475505310037684
182,0.0075,0.25,900.0,0.0075,0.25,900.0,0.8478931140801644
183,0.0075,0.25,900.0,0.0075,0.25,1100.0,0.8478931140801644
184,0.0075,0.25,1100.0,0.0025,0.15,900.0,0.8597122302158273
185,0.0075,0.25,1100.0,0.0025,0.15,1100.0,0.8597122302158273
186,0.0075,0.25,1100.0,0.0025,0.25,900.0,0.8597122302158273
187,0.0075,0.25,1100.0,0.0025,0.25,1100.0,0.8597122302158273
188,0.0075,0.25,1100.0,0.0075,0.15,900.0,0.8475505310037684
189,0.0075,0.25,1100.0,0.0075,0.15,1100.0,0.8475505310037684
190,0.0075,0.25,1100.0,0.0075,0.25,900.0,0.8478931140801644
191,0.0075,0.25,1100.0,0.0075,0.25,1100.0,0.8478931140801644
192,0.0045,0.175,950.0,0.0045,0.175,950.0,0.8494347379239465
193,0.0045,0.175,950.0,0.0045,0.175,1050.0,0.8494347379239465
194,0.0045,0.175,950.0,0.0045,0.225,950.0,0.8494347379239465
195,0.0045,0.175,950.0,0.0045,0.225,1050.0,0.8494347379239465
196,0.0045,0.175,950.0,0.0055,0.175,950.0,0.8508050702295307
197,0.0045,0.175,950.0,0.0055,0.175,1050.0,0.8508050702295307
198,0.0045,0.175,950.0,0.0055,0.225,950.0,0.8508050702295307
199,0.0045,0.175,950.0,0.0055,0.225,1050.0,0.8508050702295307
200,0.0045,0.175,1050.0,0.0045,0.175,950.0,0.8484069886947585
201,0.0045,0.175,1050.0,0.0045,0.175,1050.0,0.8484069886947585
202,0.0045,0.175,1050.0,0.0045,0.225,950.0,0.8484069886947585
203,0.0045,0.175,1050.0,0.0045,0.225,1050.0,0.8484069886947585
204,0.0045,0.175,1050.0,0.0055,0.175,950.0,0.8497773210003425
205,0.0045,0.175,1050.0,0.0055,0.175,1050.0,0.8497773210003425
206,0.0045,0.175,1050.0,0.0055,0.225,950.0,0.8497773210003425
207,0.0045,0.175,1050.0,0.0055,0.225,1050.0,0.8497773210003425
208,0.0045,0.225,950.0,0.0045,0.175,950.0,0.8509763617677287
209,0.0045,0.225,950.0,0.0045,0.175,1050.0,0.8509763617677287
210,0.0045,0.225,950.0,0.0045,0.225,950.0,0.8509763617677287
211,0.0045,0.225,950.0,0.0045,0.225,1050.0,0.8509763617677287
212,0.0045,0.225,950.0,0.0055,0.175,950.0,0.8509763617677287
213,0.0045,0.225,950.0,0.0055,0.175,1050.0,0.8509763617677287
214,0.0045,0.225,950.0,0.0055,0.225,950.0,0.8509763617677287
215,0.0045,0.225,950.0,0.0055,0.225,1050.0,0.8509763617677287
216,0.0045,0.225,1050.0,0.0045,0.175,950.0,0.8513189448441247
217,0.0045,0.225,1050.0,0.0045,0.175,1050.0,0.8513189448441247
218,0.0045,0.225,1050.0,0.0045,0.225,950.0,0.8513189448441247
219,0.0045,0.225,1050.0,0.0045,0.225,1050.0,0.8513189448441247
220,0.0045,0.225,1050.0,0.0055,0.175,950.0,0.8516615279205207
221,0.0045,0.225,1050.0,0.0055,0.175,1050.0,0.8516615279205207
222,0.0045,0.225,1050.0,0.0055,0.225,950.0,0.8516615279205207
223,0.0045,0.225,1050.0,0.0055,0.225,1050.0,0.8516615279205207
224,0.0055,0.175,950.0,0.0045,0.175,950.0,0.8496060294621446
225,0.0055,0.175,950.0,0.0045,0.175,1050.0,0.8496060294621446
226,0.0055,0.175,950.0,0.0045,0.225,950.0,0.8496060294621446
227,0.0055,0.175,950.0,0.0045,0.225,1050.0,0.8496060294621446
228,0.0055,0.175,950.0,0.0055,0.175,950.0,0.8511476533059267
229,0.0055,0.175,950.0,0.0055,0.175,1050.0,0.8511476533059267
230,0.0055,0.175,950.0,0.0055,0.225,950.0,0.8511476533059267
231,0.0055,0.175,950.0,0.0055,0.225,1050.0,0.8511476533059267
232,0.0055,0.175,1050.0,0.0045,0.175,950.0,0.8502911956149366
233,0.0055,0.175,1050.0,0.0045,0.175,1050.0,0.8502911956149366
234,0.0055,0.175,1050.0,0.0045,0.225,950.0,0.8502911956149366
235,0.0055,0.175,1050.0,0.0045,0.225,1050.0,0.8502911956149366
236,0.0055,0.175,1050.0,0.0055,0.175,950.0,0.8518328194587187
237,0.0055,0.175,1050.0,0.0055,0.175,1050.0,0.8518328194587187
238,0.0055,0.175,1050.0,0.0055,0.225,950.0,0.8518328194587187
239,0.0055,0.175,1050.0,0.0055,0.225,1050.0,0.8518328194587187
240,0.0055,0.225,950.0,0.0045,0.175,950.0,0.8526892771497088
241,0.0055,0.225,950.0,0.0045,0.175,1050.0,0.8526892771497088
242,0.0055,0.225,950.0,0.0045,0.225,950.0,0.8526892771497088
243,0.0055,0.225,950.0,0.0045,0.225,1050.0,0.8526892771497088
244,0.0055,0.225,950.0,0.0055,0.175,950.0,0.8537170263788969
245,0.0055,0.225,950.0,0.0055,0.175,1050.0,0.8537170263788969
246,0.0055,0.225,950.0,0.0055,0.225,950.0,0.8537170263788969
247,0.0055,0.225,950.0,0.0055,0.225,1050.0,0.8537170263788969
248,0.0055,0.225,1050.0,0.0045,0.175,950.0,0.8525179856115108
249,0.0055,0.225,1050.0,0.0045,0.175,1050.0,0.8525179856115108
250,0.0055,0.225,1050.0,0.0045,0.225,950.0,0.8525179856115108
251,0.0055,0.225,1050.0,0.0045,0.225,1050.0,0.8525179856115108
252,0.0055,0.225,1050.0,0.0055,0.175,950.0,0.8520041109969168
253,0.0055,0.225,1050.0,0.0055,0.175,1050.0,0.8520041109969168
254,0.0055,0.225,1050.0,0.0055,0.225,950.0,0.8520041109969168
